Date,Actual,Predicted,Error,Error_%
2024-12-11,245.1508026123047,237.31503,-7.8357696533203125,-3.196305934887042
2024-12-12,246.61282348632815,238.2261,-8.386718750000028,-3.4007634442679233
2024-12-13,246.7819061279297,239.0969,-7.6850128173828125,-3.114090873987725
2024-12-16,249.67608642578125,239.87665,-9.7994384765625,-3.9248606531949477
2024-12-17,252.10284423828125,240.88445,-11.218399047851562,-4.449929583994782
2024-12-18,246.7023468017578,242.11371,-4.5886383056640625,-1.859989726547412
2024-12-19,248.43289184570312,241.61789,-6.81500244140625,-2.74319651909817
2024-12-20,253.10736083984375,241.10063,-12.006729125976562,-4.743729730394503
2024-12-23,253.88311767578125,241.02293,-12.860183715820312,-5.065395380973411
2024-12-24,256.7972412109375,241.44121,-15.356033325195312,-5.979827996898773
2024-12-26,257.61273193359375,242.47404,-15.138687133789062,-5.876529090841459
2024-12-27,254.20135498046875,243.79042,-10.410934448242188,-4.095546402198407
2024-12-30,250.82977294921875,244.12183,-6.70794677734375,-2.6743024555947725
2024-12-31,249.05946350097656,243.41284,-5.6466217041015625,-2.2671781367903825
2025-01-02,242.52517700195312,242.20695,-0.3182220458984375,-0.13121196315872588
2025-01-03,242.03782653808594,239.7837,-2.254119873046875,-0.9313089219515766
2025-01-06,243.66891479492188,237.32022,-6.34869384765625,-2.605459072610668
2025-01-07,240.89407348632812,235.52135,-5.3727264404296875,-2.23032736450223
2025-01-08,241.38140869140625,233.71922,-7.6621856689453125,-3.1743064681261446
2025-01-10,235.5631866455078,232.33328,-3.2299041748046875,-1.371141314905574
2025-01-13,233.12649536132812,230.32207,-2.8044281005859375,-1.2029641230780268
2025-01-14,232.01258850097656,228.06995,-3.9426422119140625,-1.6993225399480716
2025-01-15,236.57765197753906,225.96733,-10.610321044921875,-4.484921105704959
2025-01-16,227.0198516845703,225.14082,-1.8790283203125,-0.8276933961366915
2025-01-17,228.7305145263672,223.63083,-5.0996856689453125,-2.2295607035664844
2025-01-21,221.43040466308594,222.40468,0.974273681640625,0.43999092316297583
2025-01-22,222.61392211914062,220.43568,-2.1782379150390625,-0.9784823403242913
2025-01-23,222.44485473632812,218.64812,-3.7967376708984375,-1.7068219785972787
2025-01-24,221.5696258544922,217.11469,-4.4549407958984375,-2.010627936350833
2025-01-27,228.61117553710938,215.7471,-12.86407470703125,-5.627054179135301
2025-01-28,236.9655303955078,215.76431,-21.201217651367188,-8.946962714780184
2025-01-29,238.05953979492188,217.35223,-20.707305908203125,-8.698372653346127
2025-01-30,236.2991485595703,219.42583,-16.873321533203125,-7.140661164485495
2025-01-31,234.71780395507812,221.26361,-13.454193115234375,-5.732071827755056
2025-02-03,226.77120971679688,222.63976,-4.1314544677734375,-1.8218602233206773
2025-02-04,231.5352020263672,222.51167,-9.023529052734375,-3.8972601028964817
2025-02-05,231.20700073242188,222.56027,-8.646728515625,-3.739821237347369
2025-02-06,231.95289611816406,222.50056,-9.45233154296875,-4.075108222901186
2025-02-07,226.39328002929688,222.55878,-3.834503173828125,-1.6937354206502566
2025-02-10,226.66209411621094,221.99458,-4.667510986328125,-2.059237564413865
2025-02-11,231.61053466796875,221.36118,-10.249359130859375,-4.425256021084105
2025-02-12,235.84210205078125,221.43808,-14.404022216796875,-6.107485513208077
2025-02-13,240.4818878173828,222.23369,-18.248199462890625,-7.588180394170868
2025-02-14,243.53854370117188,223.75107,-19.7874755859375,-8.1249872341428
2025-02-18,243.4091339111328,225.74107,-17.668060302734375,-7.258585583392642
2025-02-19,243.807373046875,227.65509,-16.15228271484375,-6.6250181497744425
2025-02-20,244.76321411132812,229.43736,-15.325851440429688,-6.261501139406871
2025-02-21,244.48443603515625,231.09557,-13.388870239257812,-5.476369153140091
2025-02-24,246.0277099609375,232.4486,-13.579116821289062,-5.519344476866063
2025-02-25,245.9679718017578,233.71086,-12.257110595703125,-4.983214076986396
2025-02-26,239.3169403076172,234.78784,-4.5290985107421875,-1.8925106199839008
2025-02-27,236.27024841308594,234.3724,-1.8978424072265625,-0.8032506927865276
2025-02-28,240.79052734375,233.14748,-7.6430511474609375,-3.174149428457291
2025-03-03,236.99705505371094,232.36333,-4.63372802734375,-1.9551838001926236
2025-03-04,234.9061737060547,231.28899,-3.6171875,-1.5398435225999203
2025-03-05,234.7169952392578,229.9926,-4.724395751953125,-2.0128051431202634
2025-03-06,234.30877685546875,228.71425,-5.5945281982421875,-2.387673339993201
2025-03-07,238.03256225585938,227.5798,-10.4527587890625,-4.391314654600453
2025-03-10,226.49285888671875,227.30348,0.8106231689453125,0.35790230779450255
